".id"	"Name"	"Ideology"	"Icon"	"City"	"State"	"Latitude"	"Longitude"	"Location"	"city"
"215"	"American Family Association"	"Anti-LGBT"	"anti-lgbt"	"Franklin"	"Pennsylvania"	41.397835	-79.831443	"(41.397835, -79.831443)"	"Niagara Falls, NY"
"215"	"Sadistic Souls Motorcycle Club"	"Neo-Nazi"	"neo-nazi"	"Friedens"	"Pennsylvania"	40.05	-78.99	"(40.05, -78.99)"	"Niagara Falls, NY"
"215"	"Ku Klos Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Oil City"	"Pennsylvania"	41.433948	-79.706441	"(41.433948, -79.706441)"	"Niagara Falls, NY"
"216"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Delaware"	39.15	-75.52	"(39.15, -75.52)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Washington"	"District of Columbia"	38.869829	-76.960766	"(38.869829, -76.960766)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Original Knight Riders Knights of the Ku Klux Klan (W. Va.)"	"Ku Klux Klan"	"kkk"	"Moyock"	"North Carolina"	36.524793	-76.178324	"(36.524793, -76.178324)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Washington"	"District of Columbia"	38.92	-76.99	"(38.92, -76.99)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"IHS Press"	"Radical Traditional Catholicism"	"rad-trad-catholicism"	"Norfolk"	"Virginia"	36.896331	-76.305418	"(36.896331, -76.305418)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Reformation-Bible Puritan-Baptist Church"	"General Hate"	"other"	"Newmanstown"	"Pennsylvania"	40.349536	-76.213282	"(40.349536, -76.213282)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Coatesville"	"Pennsylvania"	39.983161	-75.823835	"(39.983161, -75.823835)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"H.L. Mencken Club"	"White Nationalist"	"white-nationalist"	"Elizabethtown"	"Pennsylvania"	40.152871	-76.602745	"(40.152871, -76.602745)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"National Socialist Freedom Movement"	"Neo-Nazi"	"neo-nazi"	""	"Maryland"	39.296336	-76.621053	"(39.296336, -76.621053)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Baltimore"	"Maryland"	39.336349	-76.768277	"(39.336349, -76.768277)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Maryland National Socialist Party"	"Neo-Nazi"	"neo-nazi"	"Elkridge"	"Maryland"	39.212607	-76.713581	"(39.212607, -76.713581)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Baltimore"	"Maryland"	39.326912	-76.682834	"(39.326912, -76.682834)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"American Free Press"	"General Hate"	"other"	"Washington"	"District of Columbia"	38.884552	-76.996886	"(38.884552, -76.996886)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Label 56"	"Racist Music"	"racist-music"	"Nottingham"	"Maryland"	39.38775	-76.488118	"(39.38775, -76.488118)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Norfolk"	"Virginia"	36.885412	-76.26529	"(36.885412, -76.26529)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"In the Spirit of Chartres Committee"	"Radical Traditional Catholicism"	"rad-trad-catholicism"	"Carrollton"	"Virginia"	36.946815	-76.560507	"(36.946815, -76.560507)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Jamaat al-Muslimeen"	"General Hate"	"other"	"Baltimore"	"Maryland"	39.305668	-76.635495	"(39.305668, -76.635495)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Southern National Congress"	"Neo-Confederate"	"neo-confederate"	""	"Maryland"	39.201384	-76.837499	"(39.201384, -76.837499)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"Clements"	"Maryland"	38.326544	-76.727526	"(38.326544, -76.727526)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Traditional Values Coalition"	"Anti-LGBT"	"anti-lgbt"	"Washington"	"District of Columbia"	38.883137	-76.990227	"(38.883137, -76.990227)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Maryland State Skinheads"	"Racist Skinhead"	"racist-skinhead"	"Baltimore"	"Maryland"	39.29	-76.61	"(39.29, -76.61)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Maryland"	39.04	-76.64	"(39.04, -76.64)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Silver Bullet Gun Oil"	"Anti-Muslim"	"anti-muslim"	"Courtland"	"Virginia"	36.716261	-77.068019	"(36.716261, -77.068019)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Crew 38"	"Racist Skinhead"	"racist-skinhead"	"Baltimore"	"Maryland"	39.29286	-76.61	"(39.29286, -76.61)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Barnes Review/Foundation for Economic Liberty Inc."	"White Nationalist"	"white-nationalist"	"Washington"	"District of Columbia"	38.874552	-76.996886	"(38.874552, -76.996886)"	"Norfolk-Virginia Beach-Newport News, VA"
"216"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	""	"Maryland"	39.045542	-76.906682	"(39.045542, -76.906682)"	"Norfolk-Virginia Beach-Newport News, VA"
"217"	"Stop the Islamization of Nations (SION)"	"Anti-Muslim"	"anti-muslim"	"New York"	"New York"	40.736613	-74.009447	"(40.736613, -74.009447)"	"Norwalk, CT"
"217"	"Loyal White Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Altamont"	"New York"	42.719411	-74.006509	"(42.719411, -74.006509)"	"Norwalk, CT"
"217"	"New Yorkers for Immigration Control and Enforcement (NYICE)"	"Anti-Immigrant"	"anti-immigrant"	"New York"	"New York"	40.741366	-73.998448	"(40.741366, -73.998448)"	"Norwalk, CT"
"217"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Newark"	"New Jersey"	40.744016	-74.171579	"(40.744016, -74.171579)"	"Norwalk, CT"
"217"	"American Defence League"	"Anti-Muslim"	"anti-muslim"	"New York"	"New York"	40.722784	-74.005941	"(40.722784, -74.005941)"	"Norwalk, CT"
"217"	"All Eyes On Egipt Bookstore Brooklyn NY"	"Black Separatist"	"black-separatist"	"Brooklyn"	"New York"	40.69	-73.93	"(40.69, -73.93)"	"Norwalk, CT"
"217"	"Creativity Alliance"	"Neo-Nazi"	"neo-nazi"	"Middlebury"	"Vermont"	44.01	-73.16	"(44.01, -73.16)"	"Norwalk, CT"
"217"	"AC Skins"	"Racist Skinhead"	"racist-skinhead"	"Brick"	"New Jersey"	40.05	-74.13	"(40.05, -74.13)"	"Norwalk, CT"
"217"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"New York"	"New York"	40.678178	-73.944157	"(40.678178, -73.944157)"	"Norwalk, CT"
"217"	"American Front"	"Racist Skinhead"	"racist-skinhead"	"Roselle"	"New Jersey"	40.65	-74.25	"(40.65, -74.25)"	"Norwalk, CT"
"217"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Jersey City"	"New Jersey"	40.700852	-74.088757	"(40.700852, -74.088757)"	"Norwalk, CT"
"217"	"The White Voice"	"White Nationalist"	"white-nationalist"	"New York"	"New York"	40.813891	-73.956871	"(40.813891, -73.956871)"	"Norwalk, CT"
"217"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Asbury Park"	"New Jersey"	40.215929	-74.023515	"(40.215929, -74.023515)"	"Norwalk, CT"
"217"	"Tony Alamo Christian Ministries"	"General Hate"	"other"	"New York"	"New York"	40.746584	-73.984531	"(40.746584, -73.984531)"	"Norwalk, CT"
"217"	"Stop the Islamization of America (SIOA)"	"Anti-Muslim"	"anti-muslim"	"New York"	"New York"	40.759394	-73.969779	"(40.759394, -73.969779)"	"Norwalk, CT"
"217"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"New York"	"New York"	40.715133	-74.010995	"(40.715133, -74.010995)"	"Norwalk, CT"
"217"	"South Africa Project"	"White Nationalist"	"white-nationalist"	""	"New York"	43.237033	-73.912467	"(43.237033, -73.912467)"	"Norwalk, CT"
"217"	"National Socialist Freedom Movement"	"Neo-Nazi"	"neo-nazi"	""	"Connecticut"	41.597729	-73.08	"(41.597729, -73.08)"	"Norwalk, CT"
"217"	"Jewish Political Action Committee"	"Anti-LGBT"	"anti-lgbt"	"New York"	"New York"	40.709335	-73.956555	"(40.709335, -73.956555)"	"Norwalk, CT"
"217"	"Aryan Nations LA"	"Neo-Nazi"	"neo-nazi"	"Midland Park"	"New Jersey"	40.98	-74.14	"(40.98, -74.14)"	"Norwalk, CT"
"217"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	"Clifton"	"New Jersey"	40.85	-74.16	"(40.85, -74.16)"	"Norwalk, CT"
"217"	"American Freedom Defense Initiative"	"Anti-Muslim"	"anti-muslim"	"New York"	"New York"	40.776905	-73.980064	"(40.776905, -73.980064)"	"Norwalk, CT"
"217"	"American Front"	"Racist Skinhead"	"racist-skinhead"	"Haledon"	"New Jersey"	40.93	-74.18	"(40.93, -74.18)"	"Norwalk, CT"
"217"	"Atlas Shrugs"	"Anti-Muslim"	"anti-muslim"	"New York"	"New York"	40.753685	-73.999163	"(40.753685, -73.999163)"	"Norwalk, CT"
"217"	"Castle Hill Publishers"	"Holocaust Denial"	"holocaust-denial"	"New York"	"New York"	40.77977	-73.983628	"(40.77977, -73.983628)"	"Norwalk, CT"
"217"	"Israelite Church of God In Jesus Christ"	"Black Separatist"	"black-separatist"	"New York"	"New York"	40.813891	-73.962432	"(40.813891, -73.962432)"	"Norwalk, CT"
"217"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Connecticut"	41.6	-73.075562	"(41.6, -73.075562)"	"Norwalk, CT"
"217"	"The Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"New York"	"New York"	40.794065	-73.927164	"(40.794065, -73.927164)"	"Norwalk, CT"
"217"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	"Bayonne"	"New Jersey"	40.66	-74.11	"(40.66, -74.11)"	"Norwalk, CT"
"217"	"New Black Panther Party"	"Black Separatist"	"black-separatist"	"Queens"	"New York"	40.728223	-73.794851	"(40.728223, -73.794851)"	"Norwalk, CT"
"217"	"Sultan Knish a blog by Daniel Greenfield"	"Anti-Muslim"	"anti-muslim"	"New York"	"New York"	40.721786	-74.009447	"(40.721786, -74.009447)"	"Norwalk, CT"
"217"	"Black Riders Liberation Party"	"Black Separatist"	"black-separatist"	""	"New York"	42.654738	-73.788968	"(42.654738, -73.788968)"	"Norwalk, CT"
"217"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Springfield"	"Massachusetts"	42.110021	-72.567583	"(42.110021, -72.567583)"	"Norwalk, CT"
"217"	"ATLAH World Missionary Church (All The Land Anointed Holy)"	"Anti-LGBT"	"anti-lgbt"	"New York"	"New York"	40.814849	-73.962432	"(40.814849, -73.962432)"	"Norwalk, CT"
"217"	"Vinlanders New Jersey"	"Racist Skinhead"	"racist-skinhead"	"Point Pleasant Beach"	"New Jersey"	40.09	-74.04	"(40.09, -74.04)"	"Norwalk, CT"
"217"	"Advanced White Society"	"White Nationalist"	"white-nationalist"	"New York"	"New York"	40.71	-74.004593	"(40.71, -74.004593)"	"Norwalk, CT"
"217"	"The Hated"	"Racist Skinhead"	"racist-skinhead"	"Toms River"	"New Jersey"	39.95	-74.19	"(39.95, -74.19)"	"Norwalk, CT"
"217"	"Pioneer Fund"	"White Nationalist"	"white-nationalist"	"New York"	"New York"	40.77007	-73.958024	"(40.77007, -73.958024)"	"Norwalk, CT"
"217"	"American Freedom Party"	"White Nationalist"	"white-nationalist"	"New York"	"New York"	40.79992	-73.96831	"(40.79992, -73.96831)"	"Norwalk, CT"
"217"	"Jewish Task Force"	"General Hate"	"other"	"Fresh Meadows"	"New York"	40.742194	-73.788968	"(40.742194, -73.788968)"	"Norwalk, CT"
"217"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	"Newark"	"New Jersey"	40.73	-74.17	"(40.73, -74.17)"	"Norwalk, CT"
"217"	"Creativity Movement"	"Neo-Nazi"	"neo-nazi"	""	"Connecticut"	41.6	-73.08	"(41.6, -73.08)"	"Norwalk, CT"
"217"	"Abiding Truth Ministries"	"Anti-LGBT"	"anti-lgbt"	"Springfield"	"Massachusetts"	42.105667	-72.597745	"(42.105667, -72.597745)"	"Norwalk, CT"
"217"	"Golden Dawn"	"Neo-Nazi"	"neo-nazi"	"Astoria"	"New York"	40.763372	-73.910997	"(40.763372, -73.910997)"	"Norwalk, CT"
"217"	"Aryan Terror Brigade"	"Racist Skinhead"	"racist-skinhead"	""	"New York"	40.712915	-74	"(40.712915, -74.0)"	"Norwalk, CT"
"217"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	"New York"	"New York"	40.71	-74	"(40.71, -74.0)"	"Norwalk, CT"
"217"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Harlem"	"New York"	40.81	-73.95	"(40.81, -73.95)"	"Norwalk, CT"
"217"	"American Front"	"Racist Skinhead"	"racist-skinhead"	"Hackensack"	"New Jersey"	40.88	-74.04	"(40.88, -74.04)"	"Norwalk, CT"
"217"	"Aryan Nations - LA"	"Neo-Nazi"	"neo-nazi"	"North Bergen"	"New Jersey"	40.8	-74.01	"(40.8, -74.01)"	"Norwalk, CT"
"217"	"Cultural Studies Press"	"General Hate"	"other"	"New York"	"New York"	40.737341	-73.954804	"(40.737341, -73.954804)"	"Norwalk, CT"
"217"	"Catholic Family and Human Rights Institute (C-FAM)"	"Anti-LGBT"	"anti-lgbt"	"New York"	"New York"	40.751984	-73.969779	"(40.751984, -73.969779)"	"Norwalk, CT"
"217"	"Free America Rally"	"White Nationalist"	"white-nationalist"	""	"New York"	40.712783	-74.005941	"(40.712783, -74.005941)"	"Norwalk, CT"
"218"	"As-Sabiqun"	"General Hate"	"other"	"Oakland"	"California"	37.794409	-122.245536	"(37.794409, -122.245536)"	"Oakland, CA"
"218"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"Scotts Valley"	"California"	37.01053	-122.117826	"(37.01053, -122.117826)"	"Oakland, CA"
"218"	"Golden State Solidarity"	"Racist Skinhead"	"racist-skinhead"	"Oakland"	"California"	37.8	-122.27	"(37.8, -122.27)"	"Oakland, CA"
"218"	"Save California"	"Anti-LGBT"	"anti-lgbt"	"Sacramento"	"California"	38.58	-121.49	"(38.58, -121.49)"	"Oakland, CA"
"218"	"Sacto Skinheads"	"Racist Skinhead"	"racist-skinhead"	"Sacramento"	"California"	38.58	-121.494713	"(38.58, -121.494713)"	"Oakland, CA"
"218"	"Christian Guardians"	"Anti-Muslim"	"anti-muslim"	"San Francisco"	"California"	37.77	-122.41	"(37.77, -122.41)"	"Oakland, CA"
"218"	"American Front"	"Racist Skinhead"	"racist-skinhead"	"Sacramento"	"California"	38.576622	-121.49	"(38.576622, -121.49)"	"Oakland, CA"
"218"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Oakland"	"California"	37.810995	-122.273319	"(37.810995, -122.273319)"	"Oakland, CA"
"218"	"Masjid al Islam"	"General Hate"	"other"	"Oakland"	"California"	37.793681	-122.146219	"(37.793681, -122.146219)"	"Oakland, CA"
"219"	"New Black Panther Party"	"Black Separatist"	"black-separatist"	"Tampa"	"Florida"	27.950575	-82.457177	"(27.950575, -82.457177)"	"Ocala, FL"
"219"	"Bill Keller Ministries"	"General Hate"	"other"	"St. Petersburg"	"Florida"	27.813325	-82.729217	"(27.813325, -82.729217)"	"Ocala, FL"
"219"	"American Freedom Party"	"White Nationalist"	"white-nationalist"	"Lakewood Ranch"	"Florida"	27.446686	-82.377733	"(27.446686, -82.377733)"	"Ocala, FL"
"219"	"Ku Klos Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Saint James City"	"Florida"	26.543329	-82.116955	"(26.543329, -82.116955)"	"Ocala, FL"
"219"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	"Beverly Hills"	"Florida"	28.92	-82.459999	"(28.92, -82.459999)"	"Ocala, FL"
"219"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Orlando"	"Florida"	28.458885	-81.394926	"(28.458885, -81.394926)"	"Ocala, FL"
"219"	"Vinlanders Florida"	"Racist Skinhead"	"racist-skinhead"	""	"Florida"	27.66	-81.516838	"(27.66, -81.516838)"	"Ocala, FL"
"219"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"Jacksonville"	"Florida"	30.312149	-81.737552	"(30.312149, -81.737552)"	"Ocala, FL"
"219"	"Southern National Congress"	"Neo-Confederate"	"neo-confederate"	"Jacksonville"	"Florida"	30.306572	-81.72947	"(30.306572, -81.72947)"	"Ocala, FL"
"219"	"Crew 38"	"Racist Skinhead"	"racist-skinhead"	""	"Florida"	27.669542	-81.51	"(27.669542, -81.51)"	"Ocala, FL"
"219"	"Aryan Terror Brigade"	"Racist Skinhead"	"racist-skinhead"	""	"Florida"	27.66	-81.508598	"(27.66, -81.508598)"	"Ocala, FL"
"219"	"Aryan Strikeforce"	"Racist Skinhead"	"racist-skinhead"	""	"Florida"	27.653426	-81.51	"(27.653426, -81.51)"	"Ocala, FL"
"219"	"Kinist Institute"	"White Nationalist"	"white-nationalist"	"Orlando"	"Florida"	28.541665	-81.375686	"(28.541665, -81.375686)"	"Ocala, FL"
"219"	"Florida Family Association"	"General Hate"	"other"	"Tampa"	"Florida"	27.95	-82.459999	"(27.95, -82.459999)"	"Ocala, FL"
"219"	"Council of Conservative Citizens"	"White Nationalist"	"white-nationalist"	""	"Georgia"	33.046893	-81.99711	"(33.046893, -81.99711)"	"Ocala, FL"
"219"	"Confederate Hammerskins"	"Racist Skinhead"	"racist-skinhead"	"Orlando"	"Florida"	28.54864	-81.375686	"(28.54864, -81.375686)"	"Ocala, FL"
"219"	"Sharkhunters International"	"General Hate"	"other"	"Hernando"	"Florida"	28.899981	-82.37454	"(28.899981, -82.37454)"	"Ocala, FL"
"219"	"National Socialist Movement"	"Neo-Nazi"	"neo-nazi"	""	"Florida"	28.53	-81.37	"(28.53, -81.37)"	"Ocala, FL"
"219"	"United Northern and Southern Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Rockledge"	"Georgia"	32.442947	-82.697636	"(32.442947, -82.697636)"	"Ocala, FL"
"219"	"Free America Rally"	"White Nationalist"	"white-nationalist"	"Incomplete"	"Georgia"	32.165622	-82.910075	"(32.165622, -82.910075)"	"Ocala, FL"
"219"	"True Light Pentecost Church"	"Anti-LGBT"	"anti-lgbt"	"Spartanburg"	"South Carolina"	34.949567	-81.932048	"(34.949567, -81.932048)"	"Ocala, FL"
"219"	"Southern Patriot Shoppe"	"Neo-Confederate"	"neo-confederate"	"Abbeville"	"South Carolina"	34.17	-82.37	"(34.17, -82.37)"	"Ocala, FL"
"219"	"Southern National Congress"	"Neo-Confederate"	"neo-confederate"	"Travelers Rest"	"South Carolina"	34.967616	-82.443454	"(34.967616, -82.443454)"	"Ocala, FL"
"219"	"Nationalist Coalition"	"Neo-Nazi"	"neo-nazi"	"St Petersburg"	"Florida"	27.77	-82.63	"(27.77, -82.63)"	"Ocala, FL"
"219"	"American Front"	"Racist Skinhead"	"racist-skinhead"	"Saint Cloud"	"Florida"	28.248901	-81.28118	"(28.248901, -81.28118)"	"Ocala, FL"
"219"	"Liberty Counsel"	"Anti-LGBT"	"anti-lgbt"	"Orlando"	"Florida"	28.566655	-81.389314	"(28.566655, -81.389314)"	"Ocala, FL"
"219"	"Americans Have Had Enough"	"Anti-Immigrant"	"anti-immigrant"	"Mauldin"	"South Carolina"	34.77	-82.31	"(34.77, -82.31)"	"Ocala, FL"
"219"	"Confederate Hammerskins"	"Racist Skinhead"	"racist-skinhead"	"Ocala"	"Florida"	29.200179	-82.067952	"(29.200179, -82.067952)"	"Ocala, FL"
"219"	"Israelite Church of God in Jesus Christ"	"Black Separatist"	"black-separatist"	"Fort Myers"	"Florida"	26.510137	-81.94257	"(26.510137, -81.94257)"	"Ocala, FL"
"219"	"Die Auserwahlten"	"Racist Skinhead"	"racist-skinhead"	""	"Florida"	27.66	-81.495209	"(27.66, -81.495209)"	"Ocala, FL"
"219"	"Dixie Republic"	"Neo-Confederate"	"neo-confederate"	"Travelers Rest"	"South Carolina"	34.977616	-82.443454	"(34.977616, -82.443454)"	"Ocala, FL"
"219"	"Dove World Outreach Center"	"General Hate"	"other"	"Bradenton"	"Florida"	27.493378	-82.377733	"(27.493378, -82.377733)"	"Ocala, FL"
"219"	"Southern Nationalist Network"	"Neo-Confederate"	"neo-confederate"	"Aiken"	"South Carolina"	33.56	-81.71	"(33.56, -81.71)"	"Ocala, FL"
"219"	"New Black Panther Party"	"Black Separatist"	"black-separatist"	"Jacksonville"	"Florida"	30.37	-81.66	"(30.37, -81.66)"	"Ocala, FL"
"219"	"League of the South/Southern Culture Center"	"Neo-Confederate"	"neo-confederate"	"Abbeville"	"South Carolina"	34.178171	-82.379014	"(34.178171, -82.379014)"	"Ocala, FL"
"219"	"Aryan Nations OH"	"Neo-Nazi"	"neo-nazi"	""	"Florida"	27.66	-81.51	"(27.66, -81.51)"	"Ocala, FL"
"219"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Orlando"	"Florida"	28.577528	-81.438885	"(28.577528, -81.438885)"	"Ocala, FL"
"219"	"White Advocacy Movement"	"White Nationalist"	"white-nationalist"	"Unknown"	"Florida"	27.657683	-81.51	"(27.657683, -81.51)"	"Ocala, FL"
"219"	"Nation Of Islam"	"Black Separatist"	"black-separatist"	"Augusta"	"Georgia"	33.477583	-82.013465	"(33.477583, -82.013465)"	"Ocala, FL"
"219"	"Creativity Alliance"	"Neo-Nazi"	"neo-nazi"	""	"Georgia"	32.16	-82.9	"(32.16, -82.9)"	"Ocala, FL"
"219"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Saint Petersburg"	"Florida"	27.734624	-82.632137	"(27.734624, -82.632137)"	"Ocala, FL"
"219"	"Advanced White Society"	"White Nationalist"	"white-nationalist"	"Statewide"	"Georgia"	32.165622	-82.900075	"(32.165622, -82.900075)"	"Ocala, FL"
"219"	"Confederate Hammerskins"	"Racist Skinhead"	"racist-skinhead"	"Jacksonville"	"Florida"	30.33	-81.65	"(30.33, -81.65)"	"Ocala, FL"
"219"	"League of the South"	"Neo-Confederate"	"neo-confederate"	"Aiken"	"South Carolina"	33.560416	-81.719553	"(33.560416, -81.719553)"	"Ocala, FL"
"219"	"Insight USA"	"General Hate"	"other"	"Longwood"	"Florida"	28.690591	-81.408321	"(28.690591, -81.408321)"	"Ocala, FL"
"219"	"American Freedom Party"	"White Nationalist"	"white-nationalist"	"Bradenton"	"Florida"	27.390745	-82.459536	"(27.390745, -82.459536)"	"Ocala, FL"
"219"	"Creativity Alliance"	"Neo-Nazi"	"neo-nazi"	""	"Florida"	27.660116	-81.51	"(27.660116, -81.51)"	"Ocala, FL"
"219"	"Catholic Action Resource Center"	"Radical Traditional Catholicism"	"rad-trad-catholicism"	"Orlando"	"Florida"	28.568493	-81.253174	"(28.568493, -81.253174)"	"Ocala, FL"
"219"	"Aryan Nations LA"	"Neo-Nazi"	"neo-nazi"	"Bushnell"	"Florida"	28.66	-82.11	"(28.66, -82.11)"	"Ocala, FL"
"219"	"American College of Pediatricians"	"Anti-LGBT"	"anti-lgbt"	"Gainesville"	"Florida"	29.71	-82.4	"(29.71, -82.4)"	"Ocala, FL"
"219"	"Confederate Hammerskins"	"Racist Skinhead"	"racist-skinhead"	""	"Georgia"	32.15	-82.9	"(32.15, -82.9)"	"Ocala, FL"
"219"	"Irving Books"	"Holocaust Denial"	"holocaust-denial"	"Key West"	"Florida"	24.556163	-81.804721	"(24.556163, -81.804721)"	"Ocala, FL"
"221"	"Windsor Hills Baptist Church"	"Anti-LGBT"	"anti-lgbt"	"Oklahoma City"	"Oklahoma"	35.481198	-97.660236	"(35.481198, -97.660236)"	"Oklahoma City, OK"
"221"	"Stedfast Baptist Church"	"Anti-LGBT"	"anti-lgbt"	"Fort Worth"	"Texas"	32.775951	-97.400287	"(32.775951, -97.400287)"	"Oklahoma City, OK"
"221"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Austin"	"Texas"	30.3339	-97.684885	"(30.3339, -97.684885)"	"Oklahoma City, OK"
"221"	"Desastrious Records"	"Racist Music"	"racist-music"	"Springtown"	"Texas"	32.965956	-97.683638	"(32.965956, -97.683638)"	"Oklahoma City, OK"
"221"	"Probe Ministries"	"Anti-LGBT"	"anti-lgbt"	"Plano"	"Texas"	33.020871	-96.738694	"(33.020871, -96.738694)"	"Oklahoma City, OK"
"221"	"National Socialist German Workers Party"	"Neo-Nazi"	"neo-nazi"	"Lincoln"	"Nebraska"	40.818579	-96.711272	"(40.818579, -96.711272)"	"Oklahoma City, OK"
"221"	"Ku Klos Knights of the Ku Klux Klan"	"Ku Klux Klan"	"kkk"	"Gatesville"	"Texas"	31.435164	-97.743911	"(31.435164, -97.743911)"	"Oklahoma City, OK"
"221"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Fort Worth"	"Texas"	32.727805	-97.318061	"(32.727805, -97.318061)"	"Oklahoma City, OK"
"221"	"Israelite Church of God In Jesus Christ"	"Black Separatist"	"black-separatist"	"Langston"	"Oklahoma"	35.94883	-97.257194	"(35.94883, -97.257194)"	"Oklahoma City, OK"
"221"	"Sadistic Souls Motorcycle Club"	"Neo-Nazi"	"neo-nazi"	""	"Oklahoma"	35.46	-97.51	"(35.46, -97.51)"	"Oklahoma City, OK"
"221"	"Aryan Wear"	"White Nationalist"	"white-nationalist"	"Keller"	"Texas"	32.945876	-97.276076	"(32.945876, -97.276076)"	"Oklahoma City, OK"
"221"	"American Nazi Party"	"Neo-Nazi"	"neo-nazi"	""	"Texas"	30.212844	-97.747357	"(30.212844, -97.747357)"	"Oklahoma City, OK"
"221"	"Aryan Terror Brigade"	"Racist Skinhead"	"racist-skinhead"	""	"Oklahoma"	35.000191	-97.09	"(35.000191, -97.09)"	"Oklahoma City, OK"
"221"	"Crew 38"	"Racist Skinhead"	"racist-skinhead"	"Wichita"	"Kansas"	37.68	-97.33	"(37.68, -97.33)"	"Oklahoma City, OK"
"221"	"Nation of Islam"	"Black Separatist"	"black-separatist"	"Dallas"	"Texas"	32.766133	-96.772526	"(32.766133, -96.772526)"	"Oklahoma City, OK"
"221"	"Blood and Honour U.S.A."	"Racist Skinhead"	"racist-skinhead"	"Richardson"	"Texas"	32.94	-96.72	"(32.94, -96.72)"	"Oklahoma City, OK"
"221"	"Third Reich Books"	"Neo-Nazi"	"neo-nazi"	"Fairbury"	"Nebraska"	40.14	-97.17	"(40.14, -97.17)"	"Oklahoma City, OK"
"221"	"Aryan Strikeforce"	"Racist Skinhead"	"racist-skinhead"	""	"Oklahoma"	35	-97.09	"(35.0, -97.09)"	"Oklahoma City, OK"
"221"	"Power of Prophecy"	"General Hate"	"other"	"Austin"	"Texas"	30.300618	-97.874408	"(30.300618, -97.874408)"	"Oklahoma City, OK"
